time	high_ci_0.05	low_ci_0.05	mean
116.86	77.58570418008195	72.75912340612494	75.17241379310346
117.57	77.62329406970179	72.85946455098787	75.24137931034483
118.46	77.65839907149024	72.96229058368218	75.3103448275862
120.72	77.69090999145814	73.06771069819703	75.37931034482759
128.05	77.82509124764823	73.07146047648969	75.44827586206895
129.65	77.95554062478118	73.07894213383949	75.51724137931033
134.81	77.98335469174314	73.18905910136031	75.58620689655173
149.85	78.0083883571421	73.30195647044411	75.65517241379311
149.91	78.13340280997782	73.31487305209114	75.72413793103449
154.44	78.2551722166699	73.33103467988181	75.79310344827587
154.9	78.27535935249574	73.44877857853874	75.86206896551724
161.82	78.39310325115267	73.46896571436457	75.93103448275862
167.13	78.50796493819858	73.4920350618014	76.0
168.02	78.62009997561064	73.5178310588721	76.06896551724137
171.25	78.7296446183184	73.5462174506471	76.13793103448275
176.66	78.74276604457809	73.6710270588702	76.20689655172414
177.07	78.75267095368996	73.79905318424107	76.27586206896552
185.47	78.85762576253337	73.83202940988043	76.3448275862069
197.16	78.8630153487007	73.96457085819584	76.41379310344828
217.59	78.96446142222857	74.00105581915074	76.48275862068965
220.92	79.06355641063683	74.03989186522523	76.55172413793103
224.11	79.16038399106408	74.08099531928075	76.62068965517241
235.98	79.15861361303284	74.22069673179475	76.68965517241378
236.72	79.15272963157102	74.36451174773934	76.75862068965517
251.46	79.24489539830253	74.41027701549058	76.82758620689656
253.51	79.23321009372049	74.55989335455538	76.89655172413794
269.56	79.32182477696578	74.60920970579284	76.96551724137932
274.78	79.40823326170576	74.6607322555356	77.0344827586207
275.85	79.38865290733855	74.81824364438559	77.10344827586206
278.7	79.3632863012746	74.98154128493229	77.17241379310344
291.92	79.33135009217698	75.15140852851266	77.24137931034483
304.84	79.29184092227773	75.3288487328947	77.3103448275862
308.53	79.3693605789876	75.38926011066758	77.37931034482759
311.85	79.31890025084213	75.5776514732958	77.44827586206897
317.7	79.39175345718625	75.64272930143443	77.51724137931035
334.53	79.46201308026205	75.71040071284139	77.58620689655173
347.48	79.52968449166902	75.78066033591719	77.65517241379311
358.11	79.46019804795135	75.98807781411762	77.72413793103448
361.6	79.5221604704221	76.06404642612962	77.79310344827586
370.18	79.581273730701	76.14286420033348	77.86206896551724
395.41	79.63748848036343	76.22458048515382	77.93103448275862
400.62	79.69073914302764	76.30926085697236	78.0
403.18	79.74094214270711	76.39698889177565	78.06896551724138
414.12	79.78799351964967	76.48786854931583	78.13793103448276
418.17	79.8317657637902	76.58202733965807	78.20689655172414
421.47	79.8721036202975	76.67962051763352	78.27586206896552
448.63	79.9088185090037	76.78083666341008	78.34482758620689
474.68	79.94168102652914	76.8859051803674	78.41379310344827
477.05	79.97041072616173	76.99510651521759	78.48275862068967
477.19	79.99466192274649	77.10878635311559	78.55172413793103
502.98	80.01400350972719	77.22737580061765	78.62068965517241
518.9	80.0278894292814	77.35142091554619	78.6896551724138
541.97	80.21328306012153	77.30395831918882	78.75862068965517
585.8	80.22264061660161	77.4325317971915	78.82758620689656
600.0	80.22264061660161	77.4325317971915	78.82758620689656
